sender_account,receiver_account,amount,transaction_date,alert
A21,B25,5531.75175408315,2025-08-27 00:58:26.173885,1
A48,B20,3099.5923318944947,2026-01-26 00:58:26.173885,0
A46,B67,9585.251281851246,2026-02-08 00:58:26.173885,1
A27,B98,3634.9224332164176,2025-11-17 00:58:26.173885,0
A86,B31,8124.3804859789525,2025-06-16 00:58:26.173885,1
A35,B8,1229.3171497714347,2026-05-06 00:58:26.173885,0
A90,B77,8670.859821971171,2025-10-30 00:58:26.173885,1
A88,B52,8577.894920107752,2025-07-06 00:58:26.173885,1
A83,B85,3890.8254384143825,2026-04-02 00:58:26.173885,0
A10,B41,9098.793108968974,2025-12-05 00:58:26.173885,1
A78,B88,3935.8259266301898,2025-09-05 00:58:26.173885,0
A82,B18,9780.148615465221,2026-04-18 00:58:26.173885,1
A22,B93,2562.7815632214592,2026-01-04 00:58:26.173885,0
A69,B4,911.6007738103024,2025-08-12 00:58:26.173885,0
A94,B84,8228.850180127565,2025-08-22 00:58:26.173885,1
A32,B64,2362.2499449644592,2025-08-20 00:58:26.173885,0
A21,B38,2111.7610477326293,2026-04-12 00:58:26.173885,0
A60,B34,8903.564810385331,2026-04-24 00:58:26.173885,1
A49,B54,9159.749104410932,2025-10-06 00:58:26.173885,1
A35,B52,6317.213499536154,2025-08-05 00:58:26.173885,1
A82,B50,8795.87780270245,2025-08-28 00:58:26.173885,1
A89,B95,7669.741597085078,2026-01-16 00:58:26.173885,1
A72,B5,4068.8252713924708,2026-01-17 00:58:26.173885,0
A29,B75,348.47799537796345,2026-01-11 00:58:26.173885,0
A88,B91,8665.781437159661,2026-02-18 00:58:26.173885,1
A42,B74,8233.7458261607,2025-06-03 00:58:26.173885,1
A99,B25,9405.549247652305,2025-06-23 00:58:26.173885,1
A100,B44,4716.201921046154,2026-01-17 00:58:26.173885,0
A8,B93,4135.48357222756,2026-01-26 00:58:26.173885,0
A30,B92,8413.223029031566,2025-06-03 00:58:26.173885,1
A5,B29,7176.68631888506,2025-10-01 00:58:26.173885,1
A41,B88,8768.844660120281,2026-02-21 00:58:26.173885,1
A52,B69,8204.210691399512,2026-05-02 00:58:26.173885,1
A35,B82,8245.764648704453,2025-07-15 00:58:26.173885,1
A9,B61,6987.837053590201,2026-01-06 00:58:26.173885,1
A28,B86,5068.281794063811,2025-08-13 00:58:26.173885,1
A73,B46,3525.04490237308,2025-12-31 00:58:26.173885,0
A92,B65,6025.138260685082,2026-04-06 00:58:26.173885,1
A41,B39,8136.146203516423,2026-02-14 00:58:26.173885,1
A28,B22,7380.477350834129,2026-04-20 00:58:26.173885,1
A84,B85,4538.0849138285885,2026-03-16 00:58:26.173885,0
A64,B72,283.2354244003789,2025-08-28 00:58:26.173885,0
A51,B24,530.4672407903829,2025-12-18 00:58:26.173885,0
A83,B38,6419.509189021281,2026-04-21 00:58:26.173885,1
A59,B13,6305.261851769801,2026-02-05 00:58:26.173885,1
A19,B61,7912.282984961398,2026-01-26 00:58:26.173885,1
A34,B17,1369.5613102669058,2026-01-18 00:58:26.173885,0
A18,B95,4012.611881261709,2025-07-27 00:58:26.173885,0
A32,B34,6286.679769697934,2025-07-29 00:58:26.173885,1
A96,B93,3144.080808478112,2025-09-20 00:58:26.173885,0
A72,B72,831.4981937197866,2025-09-27 00:58:26.173885,0
A69,B98,1586.646170046475,2026-04-02 00:58:26.173885,0
A34,B24,5168.4952515997265,2025-08-21 00:58:26.173885,1
A96,B88,9696.949222522955,2026-04-26 00:58:26.173885,1
A75,B43,8307.907600889457,2025-12-10 00:58:26.173885,1
A55,B84,7633.995405879829,2025-07-02 00:58:26.173885,1
A75,B12,8471.134693728543,2026-04-15 00:58:26.173885,1
A52,B29,6860.676249705693,2026-02-11 00:58:26.174999,1
A47,B46,7928.496526142865,2025-09-20 00:58:26.174999,1
A29,B29,3200.7973010866644,2026-03-24 00:58:26.174999,0
A18,B96,4788.871144773984,2025-10-08 00:58:26.174999,0
A66,B40,7354.369367016576,2026-04-10 00:58:26.174999,1
A64,B54,2614.1919970740037,2025-09-21 00:58:26.174999,0
A12,B43,6877.794048147454,2026-02-10 00:58:26.174999,1
A97,B48,8269.418407324913,2026-04-01 00:58:26.174999,1
A7,B34,7997.291392722393,2025-08-18 00:58:26.174999,1
A15,B75,1994.6505590762602,2025-07-25 00:58:26.174999,0
A20,B38,4150.819281282422,2026-02-01 00:58:26.174999,0
A81,B60,1827.0736455247313,2025-07-20 00:58:26.174999,0
A21,B16,8765.13622916808,2025-09-15 00:58:26.174999,1
A88,B61,9448.123976874676,2025-12-20 00:58:26.174999,1
A55,B7,8844.570890130115,2025-08-04 00:58:26.174999,1
A77,B82,2252.626463451526,2026-05-18 00:58:26.174999,0
A9,B75,9481.61107942068,2025-07-29 00:58:26.174999,1
A50,B75,9231.892395315426,2025-10-14 00:58:26.174999,1
A49,B80,6474.595826148327,2026-03-26 00:58:26.174999,1
A77,B10,6270.007301604638,2025-10-08 00:58:26.174999,1
A60,B61,9069.379357314676,2025-06-27 00:58:26.174999,1
A68,B25,9741.534441781227,2026-02-12 00:58:26.174999,1
A33,B65,1990.6793646902865,2025-07-25 00:58:26.174999,0
A71,B16,7015.598930491436,2025-07-01 00:58:26.174999,1
A2,B88,1695.872004086761,2025-07-12 00:58:26.174999,0
A88,B49,4016.3387619991627,2025-10-01 00:58:26.174999,0
A93,B68,4294.744647502328,2026-05-22 00:58:26.174999,0
A15,B39,2608.976221911754,2026-01-14 00:58:26.174999,0
A88,B53,899.7220609392843,2025-10-26 00:58:26.174999,0
A69,B7,3685.522339564022,2025-07-19 00:58:26.174999,0
A97,B20,9472.962649440442,2026-01-04 00:58:26.174999,1
A35,B18,1182.3316828981629,2025-09-12 00:58:26.174999,0
A99,B26,7188.648404129733,2025-07-03 00:58:26.174999,1
A83,B44,4357.235765798833,2026-02-21 00:58:26.174999,0
A44,B53,9200.690598514422,2025-12-05 00:58:26.174999,1
A15,B73,4542.54157218562,2025-09-05 00:58:26.174999,0
A38,B59,6739.364326943076,2025-09-17 00:58:26.174999,1
A56,B19,1193.9383666410636,2025-09-01 00:58:26.174999,0
A21,B41,7138.501482527123,2025-12-28 00:58:26.174999,1
A59,B92,1913.536211036612,2025-06-26 00:58:26.174999,0
A1,B24,8620.74787561588,2025-12-20 00:58:26.174999,1
A93,B100,7823.398214871931,2026-01-07 00:58:26.174999,1
A93,B11,2886.7401087803078,2025-08-23 00:58:26.174999,0
A34,B63,4946.739895842331,2026-01-15 00:58:26.174999,0
A65,B43,1310.6913194713945,2025-11-29 00:58:26.174999,0
A98,B81,8564.813899278592,2026-01-02 00:58:26.174999,1
A23,B23,6004.827037107276,2025-06-09 00:58:26.174999,1
A65,B41,9952.122425233185,2025-08-08 00:58:26.174999,1
A14,B82,2836.8427778766563,2025-09-07 00:58:26.174999,0
A81,B8,6775.114625332788,2025-12-15 00:58:26.174999,1
A39,B1,4189.126601307802,2025-07-06 00:58:26.174999,0
A82,B58,4091.1557781451243,2025-10-09 00:58:26.174999,0
A65,B36,1467.9690926331537,2026-03-26 00:58:26.174999,0
A78,B27,2909.0276855343604,2026-02-18 00:58:26.174999,0
A26,B98,2625.376644302169,2025-09-15 00:58:26.174999,0
A20,B100,6180.625598171779,2026-05-19 00:58:26.174999,1
A48,B22,9074.209067379656,2025-12-10 00:58:26.174999,1
A98,B74,3702.6810179144272,2025-09-04 00:58:26.174999,0
A21,B98,6845.828190564239,2025-09-24 00:58:26.174999,1
A70,B21,4587.059473071466,2025-09-11 00:58:26.174999,0
A100,B63,113.09922020232122,2026-02-28 00:58:26.174999,0
A68,B98,1340.7173108735697,2026-02-20 00:58:26.174999,0
A1,B100,3239.22733675128,2026-04-19 00:58:26.174999,0
A77,B12,6933.305343848255,2025-10-13 00:58:26.174999,1
A42,B17,6871.655968204546,2025-06-12 00:58:26.174999,1
A63,B79,7136.226131104823,2025-12-18 00:58:26.174999,1
A3,B56,7087.447134917054,2026-04-04 00:58:26.174999,1
A15,B82,7363.680012866761,2025-10-08 00:58:26.174999,1
A47,B55,2569.6936833845493,2025-11-28 00:58:26.174999,0
A40,B52,961.8414265992468,2025-06-30 00:58:26.174999,0
A31,B55,596.935613308884,2025-06-05 00:58:26.174999,0
A8,B62,3335.2967802534654,2025-08-20 00:58:26.174999,0
A31,B50,2356.0659821675326,2026-02-18 00:58:26.174999,0
A73,B1,9083.183108266247,2026-02-12 00:58:26.174999,1
A11,B5,9967.426972967989,2026-03-28 00:58:26.174999,1
A11,B69,9393.826182344612,2026-01-24 00:58:26.174999,1
A94,B26,9672.426344636548,2026-02-02 00:58:26.174999,1
A63,B94,5986.338338915734,2025-12-16 00:58:26.174999,1
A9,B48,7484.93598535978,2025-09-08 00:58:26.174999,1
A98,B2,464.6635974463534,2025-12-17 00:58:26.174999,0
A69,B42,2544.032259437252,2025-12-10 00:58:26.174999,0
A99,B97,6200.38219068622,2025-08-24 00:58:26.174999,1
A17,B68,3032.048482861097,2025-09-23 00:58:26.174999,0
A17,B25,3953.021175383832,2026-03-31 00:58:26.174999,0
A85,B3,3715.303118683845,2025-06-06 00:58:26.174999,0
A61,B87,9680.897526467868,2025-12-20 00:58:26.174999,1
A71,B1,5600.008282444169,2025-07-14 00:58:26.174999,1
A22,B81,5809.064229815665,2026-02-04 00:58:26.174999,1
A34,B94,2610.3136050475105,2025-08-03 00:58:26.174999,0
A68,B32,5042.429751183612,2025-06-12 00:58:26.174999,1
A78,B29,9303.966142150577,2026-03-04 00:58:26.174999,1
A55,B89,8780.188552187143,2025-12-08 00:58:26.174999,1
A28,B45,1327.8761414854475,2026-03-03 00:58:26.174999,0
A70,B40,3180.000694062211,2026-02-13 00:58:26.174999,0
A97,B17,5308.933770917111,2025-11-01 00:58:26.174999,1
A94,B14,1426.5393828709123,2026-02-24 00:58:26.174999,0
A89,B50,1177.2521410849936,2026-03-03 00:58:26.174999,0
A26,B65,451.17999326721406,2025-07-14 00:58:26.174999,0
A92,B76,1287.4362323963196,2025-06-17 00:58:26.174999,0
A40,B40,8718.07879592464,2026-03-03 00:58:26.174999,1
A52,B22,8349.692337790106,2025-12-07 00:58:26.174999,1
A86,B9,7480.755443515748,2025-08-31 00:58:26.174999,1
A84,B6,9263.10805429935,2025-09-22 00:58:26.174999,1
A48,B39,2836.425826839348,2025-06-22 00:58:26.174999,0
A57,B38,8770.59449121007,2025-07-22 00:58:26.174999,1
A67,B59,6133.186390605538,2025-10-21 00:58:26.174999,1
A58,B94,7618.023550196749,2026-01-05 00:58:26.174999,1
A16,B67,2644.941825677134,2026-01-25 00:58:26.174999,0
A32,B77,3136.973055477409,2026-01-08 00:58:26.174999,0
A29,B68,8927.791380198212,2025-09-23 00:58:26.174999,1
A9,B44,3162.273765439716,2025-12-18 00:58:26.174999,0
A44,B56,9945.70500819262,2025-11-14 00:58:26.174999,1
A3,B88,7639.117382399786,2026-03-09 00:58:26.174999,1
A76,B18,1521.1348141073456,2025-12-17 00:58:26.174999,0
A71,B44,8531.806276062873,2025-12-03 00:58:26.174999,1
A30,B63,6577.620581985678,2025-11-22 00:58:26.174999,1
A76,B46,7984.219630699576,2025-12-12 00:58:26.174999,1
A29,B97,541.689660827147,2025-10-04 00:58:26.174999,0
A1,B25,1494.7218623394215,2025-12-16 00:58:26.174999,0
A10,B22,2306.3068502365186,2025-10-17 00:58:26.174999,0
A91,B52,368.26385921070533,2025-08-07 00:58:26.174999,0
A81,B3,2609.6373962157513,2025-11-02 00:58:26.174999,0
A8,B30,7062.568997119792,2025-10-21 00:58:26.174999,1
A30,B29,4369.934366562069,2026-05-20 00:58:26.174999,0
A9,B94,9952.065416148307,2025-10-28 00:58:26.174999,1
A5,B17,9272.791347981682,2026-04-24 00:58:26.174999,1
A43,B28,417.50916831777675,2025-10-25 00:58:26.174999,0
A10,B94,3571.635961296391,2025-11-22 00:58:26.174999,0
A66,B3,7093.201131246511,2025-06-26 00:58:26.174999,1
A31,B76,4857.143149472917,2026-03-12 00:58:26.174999,0
A36,B65,4934.955614609896,2025-10-01 00:58:26.174999,0
A86,B22,8459.92512598963,2026-01-02 00:58:26.174999,1
A63,B16,8670.124210857277,2026-05-13 00:58:26.174999,1
A28,B47,1245.3057979982116,2025-05-27 00:58:26.174999,0
A70,B92,944.8430032677921,2026-02-08 00:58:26.174999,0
A17,B84,8683.049365120554,2026-02-05 00:58:26.174999,1
A93,B5,1814.7430914728864,2025-06-18 00:58:26.174999,0
A74,B49,1691.2670660903084,2026-01-11 00:58:26.174999,0
A74,B82,5092.290261667161,2025-12-23 00:58:26.174999,1
A61,B33,2735.18762206168,2025-11-12 00:58:26.174999,0
A32,B99,8910.036277210305,2026-05-10 00:58:26.174999,1
A61,B69,5860.917244120222,2025-12-09 00:58:26.174999,1
A53,B80,5839.638435915599,2025-10-16 00:58:26.174999,1
A25,B7,9716.557272979735,2025-11-08 00:58:26.174999,1
A13,B77,5264.893911933957,2025-12-07 00:58:26.174999,1
A13,B7,5712.17023323389,2025-08-10 00:58:26.174999,1
A85,B85,4170.02572398579,2025-08-09 00:58:26.174999,0
A56,B14,777.5862733208586,2026-02-09 00:58:26.174999,0
A46,B84,7684.85173557793,2026-02-01 00:58:26.174999,1
A55,B3,6772.316075802662,2025-07-10 00:58:26.174999,1
A53,B7,8874.803303206647,2025-09-07 00:58:26.174999,1
A60,B89,269.36206437624674,2025-10-09 00:58:26.174999,0
A94,B15,6816.310324844206,2026-01-02 00:58:26.174999,1
A7,B54,6809.587700282704,2026-03-29 00:58:26.174999,1
A87,B57,3947.7563296396092,2026-04-14 00:58:26.174999,0
A84,B49,5907.481593282468,2026-01-18 00:58:26.174999,1
A83,B16,9512.686302286673,2026-03-01 00:58:26.174999,1
A13,B71,8371.402313725263,2025-12-07 00:58:26.174999,1
A8,B33,1546.2169321511408,2025-09-19 00:58:26.174999,0
A52,B61,819.8217350820403,2025-07-23 00:58:26.174999,0
A94,B90,8308.685263469737,2025-09-24 00:58:26.174999,1
A44,B20,6598.797838268819,2026-04-29 00:58:26.174999,1
A14,B27,4546.014596278099,2025-06-19 00:58:26.174999,0
A32,B89,9552.463294420326,2025-11-04 00:58:26.174999,1
A25,B88,5946.100550915919,2025-06-04 00:58:26.174999,1
A25,B81,67.99555384348986,2025-05-26 00:58:26.174999,0
A69,B2,9698.007432878252,2025-09-15 00:58:26.174999,1
A58,B39,6565.165842603332,2026-01-15 00:58:26.174999,1
A18,B54,9509.450725067325,2025-12-30 00:58:26.174999,1
A55,B85,3255.90552832715,2025-07-16 00:58:26.174999,0
A24,B13,7318.136721165573,2025-07-26 00:58:26.174999,1
A36,B85,7345.85239976432,2025-11-11 00:58:26.174999,1
A60,B67,9574.453763606878,2026-04-22 00:58:26.174999,1
A32,B35,5695.89277395538,2026-04-01 00:58:26.174999,1
A10,B80,2121.554941789475,2026-04-24 00:58:26.174999,0
A57,B78,496.3356635538042,2025-06-29 00:58:26.174999,0
A71,B90,6440.003854905893,2025-11-28 00:58:26.174999,1
A13,B18,3238.4767584017527,2026-01-01 00:58:26.174999,0
A7,B54,564.7948896181721,2025-08-20 00:58:26.174999,0
A84,B14,716.5336496091678,2025-11-14 00:58:26.174999,0
A70,B66,9519.482884532901,2025-10-10 00:58:26.174999,1
A2,B93,3820.0953898175403,2025-12-28 00:58:26.174999,0
A12,B80,3994.5963846079057,2026-03-27 00:58:26.174999,0
A97,B16,1788.3278997868329,2025-09-23 00:58:26.174999,0
A31,B37,9650.842605017617,2026-03-15 00:58:26.174999,1
A22,B15,8656.49995219099,2026-04-15 00:58:26.174999,1
A53,B14,900.9911936887739,2025-12-07 00:58:26.174999,0
A63,B64,8524.934874103554,2025-10-23 00:58:26.174999,1
A62,B26,1637.7774319137925,2026-03-06 00:58:26.174999,0
A28,B78,7797.1305260057625,2026-03-06 00:58:26.174999,1
A52,B26,2856.509531104626,2025-07-25 00:58:26.174999,0
A8,B100,7528.060077240915,2025-12-20 00:58:26.174999,1
A22,B34,6544.102345256547,2025-08-02 00:58:26.174999,1
A49,B67,1214.8138211852395,2026-02-09 00:58:26.174999,0
A1,B26,4913.542525120029,2025-08-08 00:58:26.174999,0
A50,B46,4329.2606099809245,2026-04-07 00:58:26.174999,0
A34,B91,8065.468427224317,2025-10-10 00:58:26.174999,1
A59,B53,3107.912059041152,2026-01-17 00:58:26.174999,0
A37,B38,6852.769799225784,2025-12-06 00:58:26.174999,1
A55,B21,1321.553818038494,2025-08-02 00:58:26.174999,0
A90,B6,6658.547759206249,2025-08-16 00:58:26.174999,1
A94,B71,8322.208214483362,2025-06-18 00:58:26.174999,1
A72,B64,5131.405724337055,2026-01-09 00:58:26.174999,1
A85,B27,4901.3341279325605,2025-08-10 00:58:26.174999,0
A92,B89,8855.276256032395,2025-08-24 00:58:26.174999,1
A63,B62,4769.632469431379,2025-12-24 00:58:26.174999,0
A20,B43,5634.940198566049,2025-06-03 00:58:26.174999,1
A25,B31,4236.4750985899655,2026-05-11 00:58:26.174999,0
A38,B1,7567.341528468863,2026-03-12 00:58:26.174999,1
A28,B2,8111.833652546092,2026-04-18 00:58:26.174999,1
A8,B86,6142.539156613459,2025-05-29 00:58:26.174999,1
A75,B12,4346.718165878621,2025-05-23 00:58:26.174999,0
A95,B15,4265.910817224868,2025-12-13 00:58:26.174999,0
A70,B74,413.9765152952161,2025-11-19 00:58:26.174999,0
A8,B86,3424.0310254915444,2025-10-06 00:58:26.174999,0
A96,B64,4640.613507387309,2026-02-02 00:58:26.174999,0
A41,B20,2250.0598211558904,2026-02-17 00:58:26.174999,0
A8,B12,6865.502993235129,2025-12-09 00:58:26.174999,1
A7,B100,1559.1463115615354,2025-09-25 00:58:26.174999,0
A75,B66,4958.269315045433,2026-01-26 00:58:26.174999,0
A62,B10,6299.300217522543,2025-09-29 00:58:26.174999,1
A65,B93,5251.531060925583,2025-11-18 00:58:26.174999,1
A68,B93,2914.1232145392105,2025-12-03 00:58:26.174999,0
A21,B13,4379.181634120936,2026-02-10 00:58:26.174999,0
A8,B33,9073.0050334143,2025-06-10 00:58:26.174999,1
A66,B83,4781.337538070445,2025-05-27 00:58:26.174999,0
A11,B30,1494.5793211610649,2026-01-10 00:58:26.174999,0
A24,B59,1286.6195859484083,2026-01-12 00:58:26.174999,0
A9,B38,9030.007150479274,2025-07-17 00:58:26.174999,1
A77,B34,8416.96416321433,2026-05-11 00:58:26.174999,1
A9,B60,5235.689649604564,2026-03-12 00:58:26.174999,1
A87,B7,2961.8615227168166,2026-03-22 00:58:26.174999,0
A31,B13,486.80546123112197,2025-06-28 00:58:26.174999,0
A52,B23,774.5598721790843,2025-10-24 00:58:26.174999,0
A16,B6,460.4980875478016,2025-10-16 00:58:26.174999,0
A73,B38,1085.2453927055687,2025-11-01 00:58:26.174999,0
A32,B47,4254.886076868056,2025-09-15 00:58:26.174999,0
A75,B87,953.8987812542789,2026-04-28 00:58:26.174999,0
A77,B41,6611.943986832326,2025-08-25 00:58:26.174999,1
A6,B55,5689.097321555907,2026-04-22 00:58:26.174999,1
A80,B95,2541.269507341249,2025-09-02 00:58:26.174999,0
A11,B15,2556.0534414635827,2025-11-12 00:58:26.174999,0
A54,B13,826.8779197244431,2026-05-14 00:58:26.174999,0
A85,B98,5039.411228764982,2025-08-06 00:58:26.174999,1
A75,B6,1148.215555084917,2025-10-11 00:58:26.174999,0
A73,B2,6619.167450920944,2026-05-06 00:58:26.174999,1
A67,B18,1803.7264366739173,2025-09-06 00:58:26.174999,0
A41,B85,1830.2592641910094,2025-12-06 00:58:26.174999,0
A34,B83,3935.643802003075,2025-08-20 00:58:26.174999,0
A27,B22,842.0727456983406,2025-09-13 00:58:26.174999,0
A86,B43,8768.785917883677,2025-12-29 00:58:26.174999,1
A92,B46,2983.4986827248636,2025-08-01 00:58:26.174999,0
A41,B57,5876.211797920658,2025-12-03 00:58:26.174999,1
A31,B80,4555.431505113609,2025-07-02 00:58:26.174999,0
A34,B35,6705.8960662408135,2026-04-18 00:58:26.174999,1
A51,B94,6241.86583772497,2026-04-14 00:58:26.174999,1
A17,B12,2658.093153461295,2025-08-06 00:58:26.174999,0
A86,B48,9667.52907143487,2026-04-05 00:58:26.174999,1
A83,B44,8714.734734311402,2025-08-10 00:58:26.174999,1
A39,B24,1880.0454206658374,2026-03-26 00:58:26.174999,0
A59,B15,1859.0230343596859,2025-08-23 00:58:26.174999,0
A41,B52,7472.822899535596,2026-03-02 00:58:26.174999,1
A97,B52,6044.488205243524,2025-09-02 00:58:26.174999,1
A10,B59,8717.44179053123,2026-04-08 00:58:26.174999,1
A2,B35,1072.2432808850042,2025-08-02 00:58:26.174999,0
A59,B50,5348.416269786455,2025-09-25 00:58:26.174999,1
A80,B89,68.41222513756907,2025-07-14 00:58:26.174999,0
A73,B62,1175.6158210554188,2025-06-24 00:58:26.174999,0
A13,B54,1725.6361585218583,2026-02-14 00:58:26.174999,0
A10,B84,4776.427540384445,2026-04-15 00:58:26.174999,0
A69,B22,6921.144237569458,2025-06-06 00:58:26.174999,1
A28,B15,8689.117404673945,2025-10-14 00:58:26.174999,1
A65,B17,9658.380037509098,2026-01-01 00:58:26.174999,1
A34,B90,6022.85552689325,2025-09-26 00:58:26.174999,1
A17,B93,4872.357714436737,2025-10-03 00:58:26.174999,0
A45,B8,6188.808751130055,2026-03-06 00:58:26.174999,1
A9,B21,9739.479702795154,2025-06-23 00:58:26.174999,1
A32,B14,3613.6805430778577,2025-12-04 00:58:26.174999,0
A48,B54,6741.293397857135,2026-04-15 00:58:26.174999,1
A37,B76,6906.030610012052,2026-02-18 00:58:26.174999,1
A21,B62,3956.0224041965666,2025-06-25 00:58:26.174999,0
A57,B73,3033.540019880794,2025-08-01 00:58:26.174999,0
A70,B87,1259.6440044029673,2025-11-30 00:58:26.174999,0
A91,B57,148.62042103791836,2025-10-02 00:58:26.174999,0
A39,B24,1128.0058996492808,2025-08-25 00:58:26.174999,0
A79,B79,168.69361269000188,2025-06-02 00:58:26.174999,0
A84,B49,9705.498432966537,2025-10-13 00:58:26.174999,1
A68,B100,8591.530182345843,2026-05-12 00:58:26.174999,1
A2,B46,2100.202508541649,2025-10-29 00:58:26.174999,0
A86,B79,6489.745984823184,2025-08-01 00:58:26.174999,1
A71,B4,6500.900862108054,2025-12-23 00:58:26.174999,1
A39,B88,4363.526853266925,2026-05-19 00:58:26.174999,0
A85,B94,6264.330919782158,2025-07-07 00:58:26.174999,1
